Iteration number	SNR ZLP
1274.0	112.741100456
1275.0	112.740463112
1276.0	112.739805045
1277.0	112.739126264
1278.0	112.73842678
1279.0	112.737706603
1280.0	112.736965744
1281.0	112.736204213
1282.0	112.735422021
1283.0	112.734619179
1284.0	112.733795696
1285.0	112.732951585
1286.0	112.732086855
1287.0	112.731201517
1288.0	112.730295582
1289.0	112.729369061
1290.0	112.728421965
1291.0	112.727454304
1292.0	112.726466089
1293.0	112.725457332
1294.0	112.724428043
1295.0	112.723378233
1296.0	112.722307913
1297.0	112.721217095
1298.0	112.720105789
1299.0	112.718974006
1300.0	112.717821758
1301.0	112.716649056
1302.0	112.715455911
1303.0	112.714242334
1304.0	112.713008337
1305.0	112.711753931
1306.0	112.710479126
1307.0	112.709183935
1308.0	112.707868369
1309.0	112.70653244
1310.0	112.705176158
1311.0	112.703799535
1312.0	112.702402583
1313.0	112.700985313
1314.0	112.699547737
1315.0	112.698089866
1316.0	112.696611712
1317.0	112.695113287
1318.0	112.693594603
1319.0	112.69205567
1320.0	112.690496501
1321.0	112.688917108
1322.0	112.687317502
1323.0	112.685697695
1324.0	112.684057699
1325.0	112.682397526
1326.0	112.680717187
1327.0	112.679016695
1328.0	112.677296062
1329.0	112.6755553
1330.0	112.67379442
1331.0	112.672013435
1332.0	112.670212356
1333.0	112.668391196
1334.0	112.666549967
1335.0	112.664688682
1336.0	112.662807351
1337.0	112.660905988
1338.0	112.658984604
1339.0	112.657043212
1340.0	112.655081824
1341.0	112.653100453
1342.0	112.651099111
1343.0	112.649077809
1344.0	112.647036561
1345.0	112.644975379
1346.0	112.642894275
1347.0	112.640793262
1348.0	112.638672352
1349.0	112.636531558
1350.0	112.634370892
1351.0	112.632190366
1352.0	112.629989994
1353.0	112.627769788
1354.0	112.62552976
1355.0	112.623269924
1356.0	112.620990291
1357.0	112.618690875
1358.0	112.616371688
1359.0	112.614032743
1360.0	112.611674052
1361.0	112.609295629
1362.0	112.606897487
1363.0	112.604479637
1364.0	112.602042094
1365.0	112.599584869
1366.0	112.597107976
1367.0	112.594611428
1368.0	112.592095237
1369.0	112.589559417
1370.0	112.587003981
1371.0	112.584428941
1372.0	112.58183431
1373.0	112.579220102
1374.0	112.57658633
1375.0	112.573933007
1376.0	112.571260145
1377.0	112.568567759
1378.0	112.565855861
1379.0	112.563124464
1380.0	112.560373581
1381.0	112.557603227
1382.0	112.554813414
1383.0	112.552004154
1384.0	112.549175463
1385.0	112.546327352
1386.0	112.543459836
1387.0	112.540572927
1388.0	112.537666639
1389.0	112.534740986
1390.0	112.53179598
1391.0	112.528831635
1392.0	112.525847965
1393.0	112.522844983
1394.0	112.519822703
1395.0	112.516781137
1396.0	112.5137203
1397.0	112.510640206
1398.0	112.507540867
1399.0	112.504422297
1400.0	112.50128451
1401.0	112.49812752
1402.0	112.49495134
1403.0	112.491755984
1404.0	112.488541465
1405.0	112.485307797
1406.0	112.482054994
1407.0	112.47878307
1408.0	112.475492039
1409.0	112.472181913
1410.0	112.468852707
1411.0	112.465504435
1412.0	112.462137111
1413.0	112.458750748
1414.0	112.45534536
1415.0	112.451920962
1416.0	112.448477566
1417.0	112.445015188
1418.0	112.44153384
1419.0	112.438033538
1420.0	112.434514294
1421.0	112.430976122
1422.0	112.427419038
1423.0	112.423843054
1424.0	112.420248186
1425.0	112.416634446
1426.0	112.413001849
1427.0	112.409350409
1428.0	112.40568014
1429.0	112.401991057
1430.0	112.398283172
1431.0	112.394556502
1432.0	112.390811059
1433.0	112.387046858
1434.0	112.383263913
1435.0	112.379462238
1436.0	112.375641848
1437.0	112.371802756
1438.0	112.367944978
1439.0	112.364068527
1440.0	112.360173417
1441.0	112.356259664
1442.0	112.35232728
1443.0	112.348376281
1444.0	112.344406681
1445.0	112.340418494
1446.0	112.336411735
1447.0	112.332386418
1448.0	112.328342557
1449.0	112.324280167
1450.0	112.320199263
1451.0	112.316099858
1452.0	112.311981968
1453.0	112.307845606
1454.0	112.303690787
1455.0	112.299517526
1456.0	112.295325838
1457.0	112.291115736
1458.0	112.286887235
1459.0	112.282640351
1460.0	112.278375097
1461.0	112.274091488
1462.0	112.269789538
1463.0	112.265469263
1464.0	112.261130677
1465.0	112.256773795
1466.0	112.252398631
1467.0	112.2480052
1468.0	112.243593516
1469.0	112.239163595
1470.0	112.23471545
1471.0	112.230249098
1472.0	112.225764552
1473.0	112.221261827
1474.0	112.216740939
1475.0	112.212201901
1476.0	112.207644729
1477.0	112.203069437
1478.0	112.19847604
1479.0	112.193864554
1480.0	112.189234992
1481.0	112.18458737
1482.0	112.179921703
1483.0	112.175238005
1484.0	112.170536292
1485.0	112.165816577
1486.0	112.161078877
1487.0	112.156323206
1488.0	112.15154958
1489.0	112.146758012
1490.0	112.141948518
1491.0	112.137121113
1492.0	112.132275811
1493.0	112.127412629
1494.0	112.122531581
1495.0	112.117632681
1496.0	112.112715946
1497.0	112.107781389
1498.0	112.102829026
1499.0	112.097858873
1500.0	112.092870943
1501.0	112.087865253
1502.0	112.082841817
1503.0	112.077800651
1504.0	112.072741769
1505.0	112.067665186
1506.0	112.062570919
1507.0	112.057458981
1508.0	112.052329388
1509.0	112.047182156
1510.0	112.042017299
1511.0	112.036834832
1512.0	112.031634772
1513.0	112.026417132
1514.0	112.021181928
1515.0	112.015929176
1516.0	112.01065889
1517.0	112.005371087
1518.0	112.00006578
1519.0	111.994742986
1520.0	111.989402719
1521.0	111.984044996
1522.0	111.97866983
1523.0	111.973277238
1524.0	111.967867235
1525.0	111.962439836
1526.0	111.956995056
1527.0	111.951532911
1528.0	111.946053416
1529.0	111.940556587
1530.0	111.935042439
1531.0	111.929510986
1532.0	111.923962246
1533.0	111.918396232
1534.0	111.91281296
1535.0	111.907212446
1536.0	111.901594706
1537.0	111.895959754
1538.0	111.890307606
1539.0	111.884638277
1540.0	111.878951783
1541.0	111.87324814
1542.0	111.867527362
1543.0	111.861789465
1544.0	111.856034465
1545.0	111.850262378
1546.0	111.844473218
1547.0	111.838667001
1548.0	111.832843743
1549.0	111.827003459
1550.0	111.821146164
1551.0	111.815271875
1552.0	111.809380607
1553.0	111.803472375
1554.0	111.797547194
1555.0	111.791605081
1556.0	111.785646052
1557.0	111.77967012
1558.0	111.773677303
1559.0	111.767667615
1560.0	111.761641073
1561.0	111.755597691
1562.0	111.749537486
1563.0	111.743460473
1564.0	111.737366667
1565.0	111.731256085
1566.0	111.725128742
1567.0	111.718984653
1568.0	111.712823835
1569.0	111.706646303
1570.0	111.700452071
1571.0	111.694241158
1572.0	111.688013576
1573.0	111.681769344
1574.0	111.675508475
1575.0	111.669230987
1576.0	111.662936894
1577.0	111.656626212
1578.0	111.650298957
1579.0	111.643955145
1580.0	111.637594791
1581.0	111.631217911
1582.0	111.624824521
1583.0	111.618414637
1584.0	111.611988274
1585.0	111.605545447
1586.0	111.599086174
1587.0	111.592610469
1588.0	111.586118348
1589.0	111.579609828
1590.0	111.573084923
1591.0	111.566543649
1592.0	111.559986023
1593.0	111.55341206
1594.0	111.546821776
1595.0	111.540215187
1596.0	111.533592308
1597.0	111.526953155
1598.0	111.520297745
1599.0	111.513626092
1600.0	111.506938213
1601.0	111.500234123
1602.0	111.493513839
1603.0	111.486777376
1604.0	111.48002475
1605.0	111.473255977
1606.0	111.466471073
1607.0	111.459670053
1608.0	111.452852933
1609.0	111.44601973
1610.0	111.439170458
1611.0	111.432305135
1612.0	111.425423775
1613.0	111.418526395
1614.0	111.411613011
1615.0	111.404683638
1616.0	111.397738292
1617.0	111.390776989
1618.0	111.383799746
1619.0	111.376806577
1620.0	111.369797499
1621.0	111.362772528
1622.0	111.35573168
1623.0	111.34867497
1624.0	111.341602414
1625.0	111.334514029
1626.0	111.327409831
1627.0	111.320289834
1628.0	111.313154055
1629.0	111.306002511
1630.0	111.298835216
1631.0	111.291652188
1632.0	111.284453441
1633.0	111.277238992
1634.0	111.270008856
1635.0	111.262763051
1636.0	111.25550159
1637.0	111.248224492
1638.0	111.24093177
1639.0	111.233623443
1640.0	111.226299524
1641.0	111.218960031
1642.0	111.211604979
1643.0	111.204234384
1644.0	111.196848263
1645.0	111.189446631
1646.0	111.182029504
1647.0	111.174596898
1648.0	111.167148829
1649.0	111.159685313
1650.0	111.152206366
1651.0	111.144712004
1652.0	111.137202244
1653.0	111.1296771
1654.0	111.122136589
1655.0	111.114580727
1656.0	111.10700953
1657.0	111.099423014
1658.0	111.091821195
1659.0	111.084204089
1660.0	111.076571711
1661.0	111.068924079
1662.0	111.061261207
1663.0	111.053583113
1664.0	111.045889811
1665.0	111.038181318
1666.0	111.03045765
1667.0	111.022718823
1668.0	111.014964853
1669.0	111.007195756
1670.0	110.999411548
1671.0	110.991612245
1672.0	110.983797862
1673.0	110.975968417
1674.0	110.968123925
1675.0	110.960264402
1676.0	110.952389863
1677.0	110.944500326
1678.0	110.936595806
1679.0	110.928676319
1680.0	110.92074188
1681.0	110.912792507
1682.0	110.904828216
1683.0	110.896849021
1684.0	110.888854939
1685.0	110.880845987
1686.0	110.87282218
1687.0	110.864783534
1688.0	110.856730065
1689.0	110.84866179
1690.0	110.840578724
1691.0	110.832480883
1692.0	110.824368284
1693.0	110.816240942
1694.0	110.808098873
1695.0	110.799942094
1696.0	110.791770621
1697.0	110.783584468
1698.0	110.775383654
1699.0	110.767168193
1700.0	110.758938101
1701.0	110.750693395
1702.0	110.742434091
1703.0	110.734160204
1704.0	110.725871751
1705.0	110.717568748
1706.0	110.70925121
1707.0	110.700919154
1708.0	110.692572596
1709.0	110.684211552
1710.0	110.675836037
1711.0	110.667446068
1712.0	110.659041662
1713.0	110.650622833
1714.0	110.615787616
1715.0	110.528488675
1716.0	110.441334369
1717.0	110.354324337
1718.0	110.267458216
1719.0	110.180735646
1720.0	110.094156267
1721.0	110.007719721
1722.0	109.921425652
1723.0	109.835273702
1724.0	109.749263519
1725.0	109.663394747
1726.0	109.577667036
1727.0	109.492080034
1728.0	109.406633392
1729.0	109.321326759
1730.0	109.23615979
1731.0	109.151132137
1732.0	109.066243456
1733.0	108.981493402
1734.0	108.896881632
1735.0	108.812407805
1736.0	108.72807158
1737.0	108.643872616
1738.0	108.559810577
1739.0	108.475885124
1740.0	108.392095921
1741.0	108.308442634
1742.0	108.224924928
1743.0	108.14154247
1744.0	108.058294928
1745.0	107.975181973
1746.0	107.892203273
1747.0	107.809358502
1748.0	107.72664733
1749.0	107.644069433
1750.0	107.561624483
1751.0	107.479312158
1752.0	107.397132135
1753.0	107.31508409
1754.0	107.233167702
1755.0	107.151382653
1756.0	107.069728622
1757.0	106.988205292
1758.0	106.906812346
1759.0	106.825549469
1760.0	106.744416344
1761.0	106.663412658
1762.0	106.582538099
1763.0	106.501792354
1764.0	106.421175113
1765.0	106.340686066
1766.0	106.260324905
1767.0	106.18009132
1768.0	106.099985007
1769.0	106.020005657
1770.0	105.940152968
1771.0	105.860426635
1772.0	105.780826355
1773.0	105.701351825
1774.0	105.622002747
1775.0	105.542778818
1776.0	105.463679741
1777.0	105.384705216
1778.0	105.305854948
1779.0	105.22712864
1780.0	105.139827663
1781.0	105.046079094
1782.0	104.952507914
1783.0	104.859113614
1784.0	104.76589569
1785.0	104.672853639
1786.0	104.579986959
1787.0	104.487295151
1788.0	104.394777717
1789.0	104.302434162
1790.0	104.210263992
1791.0	104.118266716
1792.0	104.026441842
1793.0	103.934788884
1794.0	103.843307355
1795.0	103.75199677
1796.0	103.660856647
1797.0	103.569886504
1798.0	103.479085864
1799.0	103.388454248
1800.0	103.297991182
1801.0	103.207696192
1802.0	103.117568805
1803.0	103.027608552
1804.0	102.937814965
1805.0	102.848187576
1806.0	102.758725922
1807.0	102.669429538
1808.0	102.580297964
1809.0	102.49133074
1810.0	102.402527408
1811.0	102.313887512
1812.0	102.225410597
1813.0	102.13709621
1814.0	102.048943901
1815.0	101.960953219
1816.0	101.873123717
1817.0	101.785454948
1818.0	101.697946469
1819.0	101.610597835
1820.0	101.523408607
1821.0	101.436378344
1822.0	101.349506608
1823.0	101.262792963
1824.0	101.176236973
1825.0	101.089838207
1826.0	101.003596232
1827.0	100.917510617
1828.0	100.831580936
1829.0	100.74580676
1830.0	100.660187664
1831.0	100.574723225
1832.0	100.48941302
1833.0	100.404256629
1834.0	100.319253631
1835.0	100.234403611
1836.0	100.149706151
1837.0	100.065160837
1838.0	99.9807672563
1839.0	99.8965249963
1840.0	99.8124336473
1841.0	99.7284928006
1842.0	99.6447020491
1843.0	99.561060987
1844.0	99.47756921
1845.0	99.3942263155
1846.0	99.3110319019
1847.0	99.2279855695
1848.0	99.1450869197
1849.0	99.0623355555
1850.0	98.9797310813
1851.0	98.897273103
1852.0	98.8149612276
1853.0	98.7327950639
1854.0	98.6507742218
1855.0	98.5688983129
1856.0	98.4871669497
1857.0	98.4055797467
1858.0	98.3241363192
1859.0	98.2428362843
1860.0	98.1616792601
1861.0	98.0806648664
1862.0	97.9997927241
1863.0	97.9190624556
1864.0	97.8384736845
1865.0	97.7580260359
1866.0	97.6777191359
1867.0	97.5975526124
1868.0	97.5175260943
1869.0	97.4376392118
1870.0	97.3578915964
1871.0	97.2782828812
1872.0	97.1988127002
1873.0	97.1194806888
1874.0	97.0402864839
1875.0	96.9612297234
1876.0	96.8823100465
1877.0	96.8035270939
1878.0	96.7248805072
1879.0	96.6463699296
1880.0	96.5679950053
1881.0	96.4897553799
1882.0	96.4116507001
1883.0	96.3336806139
1884.0	96.2558447705
1885.0	96.1781428205
1886.0	96.1005744153
1887.0	96.023139208
1888.0	95.9458368525
1889.0	95.8686670042
1890.0	95.7916293194
1891.0	95.714723456
1892.0	95.6379490726
1893.0	95.5613058293
1894.0	95.4847933872
1895.0	95.4084114088
1896.0	95.3321595576
1897.0	95.2560374981
1898.0	95.1800448963
1899.0	95.1041814191
1900.0	95.0284467347
1901.0	94.9528405122
1902.0	94.8773624221
1903.0	94.802012136
1904.0	94.7267893263
1905.0	94.651693667
1906.0	94.5767248328
1907.0	94.5018824997
1908.0	94.427166345
1909.0	94.3525760466
1910.0	94.278111284
1911.0	94.2037717374
1912.0	94.1295570884
1913.0	94.0554670195
1914.0	93.9815012142
1915.0	93.9076593574
1916.0	93.8339411347
1917.0	93.760346233
1918.0	93.6868743402
1919.0	93.6135251451
1920.0	93.5402983378
1921.0	93.4671936093
1922.0	93.3942106516
1923.0	93.3213491579
1924.0	93.2486088224
1925.0	93.1759893401
1926.0	93.1034904072
1927.0	93.0311117211
1928.0	92.9588529798
1929.0	92.8867138826
1930.0	92.8146941298
1931.0	92.7427934227
1932.0	92.6710114633
1933.0	92.5993479551
1934.0	92.5278026021
1935.0	92.4563751097
1936.0	92.385065184
1937.0	92.3138725322
1938.0	92.2427968624
1939.0	92.1718378837
1940.0	92.1009953062
1941.0	92.0302688409
1942.0	91.9596581999
1943.0	91.8891630961
1944.0	91.8187832434
1945.0	91.7485183566
1946.0	91.6783681515
1947.0	91.6083323448
1948.0	91.5384106543
1949.0	91.4686027984
1950.0	91.3989084967
1951.0	91.3293274696
1952.0	91.2598594385
1953.0	91.1905041257
1954.0	91.1212612543
1955.0	91.0521305484
1956.0	90.983111733
1957.0	90.914204534
1958.0	90.8454086781
1959.0	90.7767238932
1960.0	90.7081499076
1961.0	90.639686451
1962.0	90.5713332535
1963.0	90.5030900465
1964.0	90.434956562
1965.0	90.3669325329
1966.0	90.2990176932
1967.0	90.2312117774
1968.0	90.1635145212
1969.0	90.0959256609
1970.0	90.0284449338
1971.0	89.9610720781
1972.0	89.8938068326
1973.0	89.8266489371
1974.0	89.7595981324
1975.0	89.6926541599
1976.0	89.6258167618
1977.0	89.5590856814
1978.0	89.4924606626
1979.0	89.4259414501
1980.0	89.3595277897
1981.0	89.2932194277
1982.0	89.2270161113
1983.0	89.1609175886
1984.0	89.0949236085
1985.0	89.0290339205
1986.0	88.9632482753
1987.0	88.8975664239
1988.0	88.8319881185
1989.0	88.766513112
1990.0	88.7011411578
1991.0	88.6358720105
1992.0	88.5707054252
1993.0	88.5056411579
1994.0	88.4406789654
1995.0	88.3758186051
1996.0	88.3110598353
1997.0	88.2464024152
1998.0	88.1818461044
1999.0	88.1173906636
2000.0	88.0530358542
