Iteration number	SNR plasmon
1251.0	7.05312658578
1252.0	7.0506242639
1253.0	7.04812547732
1254.0	7.04563021841
1255.0	7.04313847959
1256.0	7.04065025329
1257.0	7.03816553195
1258.0	7.03568430805
1259.0	7.0332065741
1260.0	7.03073232262
1261.0	7.02826154614
1262.0	7.02579423725
1263.0	7.02333038852
1264.0	7.02086999258
1265.0	7.01841304206
1266.0	7.01595952962
1267.0	7.01350944794
1268.0	7.01106278972
1269.0	7.00861954768
1270.0	7.00617971458
1271.0	7.00374328319
1272.0	7.00131024629
1273.0	6.9988805967
1274.0	6.99645432725
1275.0	6.9940314308
1276.0	6.99161190023
1277.0	6.98919572844
1278.0	6.98678290834
1279.0	6.98437343288
1280.0	6.98196729503
1281.0	6.97956448776
1282.0	6.97716500408
1283.0	6.97476883702
1284.0	6.97237597963
1285.0	6.96998642498
1286.0	6.96760016614
1287.0	6.96521719624
1288.0	6.96283750839
1289.0	6.96046109577
1290.0	6.95808792232
1291.0	6.95571412683
1292.0	6.9533435919
1293.0	6.95097631076
1294.0	6.94861227663
1295.0	6.94624760838
1296.0	6.94387468708
1297.0	6.94150398374
1298.0	6.93913652506
1299.0	6.93677230431
1300.0	6.9344113148
1301.0	6.93205354983
1302.0	6.92969900275
1303.0	6.92734766691
1304.0	6.92499953568
1305.0	6.92265460247
1306.0	6.92031286068
1307.0	6.91797430376
1308.0	6.91563892514
1309.0	6.91330671832
1310.0	6.91097767677
1311.0	6.90865179401
1312.0	6.90632906356
1313.0	6.90400947898
1314.0	6.90169303384
1315.0	6.8993797217
1316.0	6.8970695362
1317.0	6.89474564493
1318.0	6.8922943388
1319.0	6.88984636109
1320.0	6.88740170504
1321.0	6.88496036389
1322.0	6.88252233092
1323.0	6.88008759939
1324.0	6.87765616263
1325.0	6.87522801395
1326.0	6.8728031467
1327.0	6.87038155424
1328.0	6.86796322996
1329.0	6.86554816724
1330.0	6.86313635951
1331.0	6.86072780021
1332.0	6.85832248279
1333.0	6.85592040073
1334.0	6.85352154752
1335.0	6.85112591668
1336.0	6.84873350172
1337.0	6.84634429621
1338.0	6.8439582937
1339.0	6.84157548779
1340.0	6.83919587207
1341.0	6.83681944016
1342.0	6.83444618571
1343.0	6.83207610236
1344.0	6.82970918381
1345.0	6.82734542372
1346.0	6.82498481583
1347.0	6.82262735384
1348.0	6.82027303152
1349.0	6.81792184261
1350.0	6.81557378091
1351.0	6.8132288402
1352.0	6.8108870143
1353.0	6.80854829705
1354.0	6.80621268229
1355.0	6.80388016389
1356.0	6.80155073573
1357.0	6.79922439171
1358.0	6.79690112575
1359.0	6.79458093179
1360.0	6.79226380376
1361.0	6.78994973565
1362.0	6.78763872143
1363.0	6.7853307551
1364.0	6.78302583069
1365.0	6.78072394222
1366.0	6.77842508374
1367.0	6.77612924933
1368.0	6.77383643306
1369.0	6.77154662904
1370.0	6.76925983138
1371.0	6.7669760342
1372.0	6.76469523166
1373.0	6.76241741793
1374.0	6.76014258717
1375.0	6.75787073359
1376.0	6.7556018514
1377.0	6.75333593482
1378.0	6.7510729781
1379.0	6.74881297549
1380.0	6.74655592127
1381.0	6.74430180973
1382.0	6.74205063517
1383.0	6.73980239191
1384.0	6.7375570743
1385.0	6.73531467667
1386.0	6.73307519341
1387.0	6.73083861888
1388.0	6.72860494749
1389.0	6.72637417364
1390.0	6.72414629178
1391.0	6.72192129632
1392.0	6.71969918175
1393.0	6.71747994252
1394.0	6.71526357312
1395.0	6.71305006805
1396.0	6.71083942184
1397.0	6.70863162901
1398.0	6.70642668411
1399.0	6.7042245817
1400.0	6.70202531635
1401.0	6.69982888266
1402.0	6.69763527522
1403.0	6.69544448865
1404.0	6.69323317919
1405.0	6.69092425815
1406.0	6.68861822523
1407.0	6.68631507509
1408.0	6.68401480237
1409.0	6.68171740174
1410.0	6.67942286788
1411.0	6.67713119548
1412.0	6.67484237924
1413.0	6.6725564139
1414.0	6.67027329417
1415.0	6.66799301482
1416.0	6.6657155706
1417.0	6.66344095628
1418.0	6.66116916665
1419.0	6.65890019652
1420.0	6.65662873519
1421.0	6.65435369216
1422.0	6.65208147403
1423.0	6.6498120756
1424.0	6.64754549169
1425.0	6.64528171711
1426.0	6.64302074672
1427.0	6.64076257537
1428.0	6.63850719791
1429.0	6.63625460924
1430.0	6.63400480425
1431.0	6.63175777783
1432.0	6.62951352492
1433.0	6.62727204044
1434.0	6.62503331934
1435.0	6.62279489124
1436.0	6.62055884513
1437.0	6.61832555245
1438.0	6.61609500819
1439.0	6.61386720733
1440.0	6.61164074574
1441.0	6.6094158837
1442.0	6.60719375476
1443.0	6.60497435398
1444.0	6.60275767639
1445.0	6.60054371706
1446.0	6.59833247107
1447.0	6.5961239335
1448.0	6.59391809946
1449.0	6.59171496405
1450.0	6.58951452241
1451.0	6.58731676966
1452.0	6.58512170095
1453.0	6.58292931146
1454.0	6.58073959634
1455.0	6.57855255079
1456.0	6.57636817
1457.0	6.57418644918
1458.0	6.57200738355
1459.0	6.56983096834
1460.0	6.5676571988
1461.0	6.56548607018
1462.0	6.56331757775
1463.0	6.56115171679
1464.0	6.55898848259
1465.0	6.55682787046
1466.0	6.5546698757
1467.0	6.55251449364
1468.0	6.55036171962
1469.0	6.54821154899
1470.0	6.54606397711
1471.0	6.54391899935
1472.0	6.54177661109
1473.0	6.53963680773
1474.0	6.53749958466
1475.0	6.53536493732
1476.0	6.53323286112
1477.0	6.53110335151
1478.0	6.52897640393
1479.0	6.52685201384
1480.0	6.52473017672
1481.0	6.52261088806
1482.0	6.52049414334
1483.0	6.51837993807
1484.0	6.51626826776
1485.0	6.51415912795
1486.0	6.51205251417
1487.0	6.50994842197
1488.0	6.5078468469
1489.0	6.50574778455
1490.0	6.50365123048
1491.0	6.5015571803
1492.0	6.4994656296
1493.0	6.49737657399
1494.0	6.49529000911
1495.0	6.49320593058
1496.0	6.49112433404
1497.0	6.48904521516
1498.0	6.48696856959
1499.0	6.48489439302
1500.0	6.48282268113
1501.0	6.48075342961
1502.0	6.47868663418
1503.0	6.47662229054
1504.0	6.47456039444
1505.0	6.47250094159
1506.0	6.47044392776
1507.0	6.4683893487
1508.0	6.46633720018
1509.0	6.46428747797
1510.0	6.46224017787
1511.0	6.46019529567
1512.0	6.45815282718
1513.0	6.45611276821
1514.0	6.45407511461
1515.0	6.4520398622
1516.0	6.45000700683
1517.0	6.44797654436
1518.0	6.44594847066
1519.0	6.4439227816
1520.0	6.44189947308
1521.0	6.43987854098
1522.0	6.43785998122
1523.0	6.43584378971
1524.0	6.43382996237
1525.0	6.43181849515
1526.0	6.42980938398
1527.0	6.42780262483
1528.0	6.42579821365
1529.0	6.42379614642
1530.0	6.42179641912
1531.0	6.41979902774
1532.0	6.41780396829
1533.0	6.41581123678
1534.0	6.41382082922
1535.0	6.41183274166
1536.0	6.40984697011
1537.0	6.40786351064
1538.0	6.40588235931
1539.0	6.40390351217
1540.0	6.4019269653
1541.0	6.3999527148
1542.0	6.39798075675
1543.0	6.39601108725
1544.0	6.39404370242
1545.0	6.39207859839
1546.0	6.39011577127
1547.0	6.38815521722
1548.0	6.38619693237
1549.0	6.38424091289
1550.0	6.38228715494
1551.0	6.38033565469
1552.0	6.37838640834
1553.0	6.37643941207
1554.0	6.37449466208
1555.0	6.37255215459
1556.0	6.37061188581
1557.0	6.36867385197
1558.0	6.3667380493
1559.0	6.36480447406
1560.0	6.3628731225
1561.0	6.36094399087
1562.0	6.35901707546
1563.0	6.35709237253
1564.0	6.35516987837
1565.0	6.35324958929
1566.0	6.35133150159
1567.0	6.34941561157
1568.0	6.34750191557
1569.0	6.34559040991
1570.0	6.34368109093
1571.0	6.34177395498
1572.0	6.33986899841
1573.0	6.33796621759
1574.0	6.33606560888
1575.0	6.33416716867
1576.0	6.33227089335
1577.0	6.33037677932
1578.0	6.32848482296
1579.0	6.32659502071
1580.0	6.32470736899
1581.0	6.32282186421
1582.0	6.32093850281
1583.0	6.31905728126
1584.0	6.31717804837
1585.0	6.3152988531
1586.0	6.31342179046
1587.0	6.31154685691
1588.0	6.30967404893
1589.0	6.30780336301
1590.0	6.30593479563
1591.0	6.30406834332
1592.0	6.30220400256
1593.0	6.30034176988
1594.0	6.2984816418
1595.0	6.29662361487
1596.0	6.29476768561
1597.0	6.29291385057
1598.0	6.29106210632
1599.0	6.28921244942
1600.0	6.28736487643
1601.0	6.28551938395
1602.0	6.28367596855
1603.0	6.28183462682
1604.0	6.27999535538
1605.0	6.27815815083
1606.0	6.27632300979
1607.0	6.27448992888
1608.0	6.27265890474
1609.0	6.27049074863
1610.0	6.26830862152
1611.0	6.26612908091
1612.0	6.26395212227
1613.0	6.2617777411
1614.0	6.2596059329
1615.0	6.25743669318
1616.0	6.25527001748
1617.0	6.25310590131
1618.0	6.25094434023
1619.0	6.2487853298
1620.0	6.24662741992
1621.0	6.24446833733
1622.0	6.24231179974
1623.0	6.24015780271
1624.0	6.23800634185
1625.0	6.23585741276
1626.0	6.23371101103
1627.0	6.23156713229
1628.0	6.22942577218
1629.0	6.22728692633
1630.0	6.2251505904
1631.0	6.22301676004
1632.0	6.22088543093
1633.0	6.21875659875
1634.0	6.21663025919
1635.0	6.21450640795
1636.0	6.21238504075
1637.0	6.2102661533
1638.0	6.20814974135
1639.0	6.20603580063
1640.0	6.20392432689
1641.0	6.2018153159
1642.0	6.19970876342
1643.0	6.19760466525
1644.0	6.19550301717
1645.0	6.19340381498
1646.0	6.1913070545
1647.0	6.18921273155
1648.0	6.18712084195
1649.0	6.18503138155
1650.0	6.18294434619
1651.0	6.18085538044
1652.0	6.17876830523
1653.0	6.1766836467
1654.0	6.17460140072
1655.0	6.17252156317
1656.0	6.17044412995
1657.0	6.16836909697
1658.0	6.16629646014
1659.0	6.16422621538
1660.0	6.16215835864
1661.0	6.16009288586
1662.0	6.15802979297
1663.0	6.15596907596
1664.0	6.15391073079
1665.0	6.15185475344
1666.0	6.1498011399
1667.0	6.14774988617
1668.0	6.14570098826
1669.0	6.14365444219
1670.0	6.14161024398
1671.0	6.13956838966
1672.0	6.13752887529
1673.0	6.13549169692
1674.0	6.13345685061
1675.0	6.13142433243
1676.0	6.12939413846
1677.0	6.12736626479
1678.0	6.12534070753
1679.0	6.12331746278
1680.0	6.12129652665
1681.0	6.11927789528
1682.0	6.11726156479
1683.0	6.11524753133
1684.0	6.11323579106
1685.0	6.11122571049
1686.0	6.10921503771
1687.0	6.107206655
1688.0	6.10520055854
1689.0	6.10319674448
1690.0	6.10119520902
1691.0	6.09919594835
1692.0	6.09719895867
1693.0	6.09520423619
1694.0	6.09321177712
1695.0	6.09122157769
1696.0	6.08923363414
1697.0	6.08724794271
1698.0	6.08526449966
1699.0	6.08328330123
1700.0	6.08130434371
1701.0	6.07932762336
1702.0	6.077350049
1703.0	6.07537379554
1704.0	6.07339977236
1705.0	6.07142797576
1706.0	6.06945595781
1707.0	6.06748236621
1708.0	6.06551099962
1709.0	6.06354185436
1710.0	6.06157492676
1711.0	6.05961021316
1712.0	6.05764770988
1713.0	6.0556874133
1714.0	6.05372931976
1715.0	6.05177342563
1716.0	6.04981972729
1717.0	6.04786822112
1718.0	6.04591890351
1719.0	6.04397177086
1720.0	6.04202681958
1721.0	6.04008404609
1722.0	6.0381434468
1723.0	6.03620501814
1724.0	6.03426875657
1725.0	6.03233465852
1726.0	6.03040272045
1727.0	6.02847293882
1728.0	6.02654531011
1729.0	6.02461983078
1730.0	6.02269649734
1731.0	6.02077530627
1732.0	6.01885625407
1733.0	6.01693933725
1734.0	6.01502455233
1735.0	6.01311189584
1736.0	6.01120136431
1737.0	6.00929295428
1738.0	6.00738666229
1739.0	6.00548248491
1740.0	6.00358041869
1741.0	6.0016804602
1742.0	5.99978260603
1743.0	5.99788685276
1744.0	5.99599319698
1745.0	5.9941016353
1746.0	5.99221216431
1747.0	5.99032478064
1748.0	5.98843948091
1749.0	5.98655626175
1750.0	5.9846751198
1751.0	5.98279605171
1752.0	5.98091905411
1753.0	5.97904412368
1754.0	5.97717125708
1755.0	5.97530045099
1756.0	5.97343170209
1757.0	5.97156500706
1758.0	5.9697003626
1759.0	5.96783776542
1760.0	5.96597721222
1761.0	5.96411869972
1762.0	5.96226222465
1763.0	5.96040778374
1764.0	5.95855537373
1765.0	5.95670499135
1766.0	5.95485663338
1767.0	5.95301029655
1768.0	5.95116597765
1769.0	5.94932367345
1770.0	5.94748338072
1771.0	5.94564509626
1772.0	5.94380881685
1773.0	5.94197453931
1774.0	5.94014226043
1775.0	5.93831197704
1776.0	5.93648368595
1777.0	5.934657384
1778.0	5.93283306801
1779.0	5.93101073485
1780.0	5.92919038134
1781.0	5.92737200435
1782.0	5.92555560075
1783.0	5.92374116739
1784.0	5.92192870117
1785.0	5.92011819895
1786.0	5.91830965764
1787.0	5.91650307411
1788.0	5.91469844529
1789.0	5.91289576808
1790.0	5.91109503939
1791.0	5.90929625615
1792.0	5.90749941529
1793.0	5.90570451374
1794.0	5.90391154844
1795.0	5.90212051635
1796.0	5.90031601518
1797.0	5.89850926137
1798.0	5.89669990353
1799.0	5.89489250041
1800.0	5.89308569674
1801.0	5.89127971213
1802.0	5.88947567618
1803.0	5.88767358584
1804.0	5.88587343805
1805.0	5.88407522978
1806.0	5.88227895798
1807.0	5.88048461964
1808.0	5.87869221171
1809.0	5.8769017312
1810.0	5.87511317508
1811.0	5.87332654035
1812.0	5.87154182402
1813.0	5.86975902309
1814.0	5.86797813457
1815.0	5.86619915549
1816.0	5.86442208288
1817.0	5.86264691376
1818.0	5.86087364518
1819.0	5.85910227418
1820.0	5.85733279781
1821.0	5.85556521314
1822.0	5.85379951722
1823.0	5.85203570712
1824.0	5.85027377993
1825.0	5.84851373272
1826.0	5.84675556259
1827.0	5.84499926662
1828.0	5.84324484192
1829.0	5.84149228559
1830.0	5.83974159474
1831.0	5.83799276651
1832.0	5.836245798
1833.0	5.83450068635
1834.0	5.83275742869
1835.0	5.83101602217
1836.0	5.82927646394
1837.0	5.82753875115
1838.0	5.82580288096
1839.0	5.82406885054
1840.0	5.82233665705
1841.0	5.82060629768
1842.0	5.81887776961
1843.0	5.81715107002
1844.0	5.81542619612
1845.0	5.8137031451
1846.0	5.81198191417
1847.0	5.81026250054
1848.0	5.80854490143
1849.0	5.80682911407
1850.0	5.80511513567
1851.0	5.80340296349
1852.0	5.80168984061
1853.0	5.79997838693
1854.0	5.79826873424
1855.0	5.79656087977
1856.0	5.79485482079
1857.0	5.79315055455
1858.0	5.79144807833
1859.0	5.78974738941
1860.0	5.78804848505
1861.0	5.78635136255
1862.0	5.78465601919
1863.0	5.78296245228
1864.0	5.78127065911
1865.0	5.779580637
1866.0	5.77789238325
1867.0	5.77620589518
1868.0	5.77452117011
1869.0	5.77283820539
1870.0	5.77115699833
1871.0	5.76947754628
1872.0	5.76779984659
1873.0	5.76612389661
1874.0	5.76444969368
1875.0	5.76277723518
1876.0	5.76110651847
1877.0	5.75943754093
1878.0	5.75777029992
1879.0	5.75610479283
1880.0	5.75444101705
1881.0	5.75277896998
1882.0	5.75111864901
1883.0	5.74946005155
1884.0	5.747803175
1885.0	5.74614801677
1886.0	5.7444945743
1887.0	5.742842845
1888.0	5.7411928263
1889.0	5.73954451564
1890.0	5.73789791045
1891.0	5.73625300819
1892.0	5.73460887956
1893.0	5.73296515709
1894.0	5.73132313601
1895.0	5.72968281376
1896.0	5.72804418781
1897.0	5.72640725562
1898.0	5.72477201465
1899.0	5.72313846238
1900.0	5.72150659629
1901.0	5.71987641386
1902.0	5.71824791257
1903.0	5.71662108992
1904.0	5.7149959434
1905.0	5.71337247052
1906.0	5.71175066879
1907.0	5.71013053571
1908.0	5.70851206881
1909.0	5.7068952656
1910.0	5.70528012362
1911.0	5.70366664039
1912.0	5.70205481346
1913.0	5.70044464036
1914.0	5.69883611864
1915.0	5.69722924585
1916.0	5.69562401956
1917.0	5.69402043731
1918.0	5.69241849668
1919.0	5.69081819524
1920.0	5.68921953056
1921.0	5.68762250022
1922.0	5.68602710182
1923.0	5.68443333293
1924.0	5.68284119115
1925.0	5.68125067409
1926.0	5.67966177934
1927.0	5.67807450452
1928.0	5.67648884724
1929.0	5.67490480512
1930.0	5.67332237577
1931.0	5.67174155684
1932.0	5.67016234595
1933.0	5.66858474073
1934.0	5.66700873883
1935.0	5.6654343379
1936.0	5.66386153558
1937.0	5.66229032954
1938.0	5.66072071743
1939.0	5.65915269691
1940.0	5.65758626565
1941.0	5.65602142134
1942.0	5.65445816164
1943.0	5.65289648425
1944.0	5.65133638683
1945.0	5.6497778671
1946.0	5.64822092274
1947.0	5.64666555146
1948.0	5.64511175096
1949.0	5.64355951895
1950.0	5.64200885314
1951.0	5.64045975126
1952.0	5.63891221102
1953.0	5.63736623016
1954.0	5.6358218064
1955.0	5.63427893748
1956.0	5.63273762115
1957.0	5.63119785514
1958.0	5.62965963721
1959.0	5.6281229651
1960.0	5.62658783659
1961.0	5.62505424942
1962.0	5.62352220138
1963.0	5.62199169022
1964.0	5.62046271372
1965.0	5.61893526967
1966.0	5.61740935584
1967.0	5.61588497003
1968.0	5.61436211003
1969.0	5.61284077363
1970.0	5.61132095863
1971.0	5.60980266284
1972.0	5.60828588408
1973.0	5.60677062014
1974.0	5.60525686886
1975.0	5.60374462804
1976.0	5.60223389553
1977.0	5.60072466914
1978.0	5.59921331061
1979.0	5.59769961315
1980.0	5.59618742664
1981.0	5.59467674892
1982.0	5.59316757779
1983.0	5.59165991112
1984.0	5.59015374672
1985.0	5.58864908245
1986.0	5.58714449572
1987.0	5.58564048541
1988.0	5.58413797165
1989.0	5.58263695228
1990.0	5.58113742516
1991.0	5.57963938816
1992.0	5.57814283914
1993.0	5.57664777598
1994.0	5.57515419655
1995.0	5.57366209872
1996.0	5.57217148039
1997.0	5.57068233944
1998.0	5.56919467376
1999.0	5.56770848124
2000.0	5.56622375979
